order_id,customer_id,order_date,product_category,quantity,unit_price,discount_pct,total_revenue,payment_method,order_status
61040,2875,2022-06-21,Sports,2,150.13,6.1,281.94,paypal,completed
61041,1532,2022-11-08,Electronics,2,490.17,6.4,917.6,card,completed
61042,5463,2022-01-16,Home,3,226.84,0.9,674.4,paypal,completed
61043,1212,2024-01-28,Clothing,3,95.59,2.2,280.46,paypal,completed
61044,5300,2024-07-17,,1,,,57.78,,
61045,2719,2024-02-16,Beauty,1,58.83,5.0,55.89,paypal,completed
61046,4171,2023-10-19,Electronics,5,628.85,4.9,2990.18,paypal,completed
61047,5602,2024-06-17,Clothing,1,43.24,6.3,40.52,paypal,completed
61048,1736,2022-12-28,Electronics,2,322.11,4.6,614.59,card,completed
61049,3790,2024-11-07,Electronics,4,375.8,13.1,1306.28,card,completed
61050,4752,2023-07-27,Home,1,186.72,11.0,166.18,paypal,completed
61051,4715,2022-07-18,Electronics,2,157.78,3.1,305.78,card,cancelled
61052,3561,2023-04-21,Clothing,1,114.08,13.4,98.79,paypal,completed
61053,4080,2023-09-01,Electronics,6,344.11,5.8,1944.91,bank_transfer,completed
61054,4715,2024-10-07,Beauty,1,63.79,7.9,58.75,paypal,completed
61055,5176,2023-11-30,Home,2,280.86,16.1,471.28,card,completed
61056,4740,2022-04-09,Clothing,2,131.77,5.2,249.84,bank_transfer,completed
61057,2700,2024-11-26,Beauty,3,67.68,11.3,180.1,card,completed
61058,5984,2024-12-11,Home,1,70.09,7.9,64.55,card,completed
61059,3099,2024-11-06,Electronics,2,672.25,4.5,1284.0,card,completed
61060,1141,2024-05-23,Home,1,196.19,12.4,171.86,card,completed
61061,2728,2023-08-08,Clothing,1,118.15,0.9,117.09,bank_transfer,completed
61062,1579,2023-10-24,Electronics,3,788.48,7.0,2199.86,card,completed
61063,1541,2024-02-26,Beauty,1,31.47,0.4,31.34,card,completed
61064,2369,2023-10-15,Electronics,3,597.65,1.4,1767.85,card,completed
61065,1302,2023-01-01,,4,,,346.33,,
61066,4408,2022-10-21,Electronics,5,344.33,2.9,1671.72,card,completed
61067,1413,2022-03-27,Electronics,2,492.54,2.4,961.44,card,cancelled
61068,2027,2023-03-08,Clothing,1,70.77,25.0,53.08,card,completed
61069,1491,2024-05-31,Beauty,2,56.04,3.6,108.05,card,completed
61070,1367,2024-11-29,Home,6,231.24,6.7,1294.48,card,completed
61071,2316,2023-07-24,Clothing,4,94.69,6.1,355.66,bank_transfer,cancelled
61072,3803,2023-10-06,Home,2,291.38,0.5,579.85,paypal,returned
61073,5805,2022-07-23,Sports,5,151.02,9.0,687.14,card,completed
61074,5358,2023-12-13,Clothing,4,147.89,5.8,557.25,paypal,completed
61075,5363,2023-08-07,,5,,,1091.24,,
61076,1863,2022-12-06,Clothing,3,81.1,0.5,242.08,paypal,completed
61077,2302,2022-08-31,Electronics,4,399.34,2.8,1552.63,card,returned
61078,1432,2023-08-13,Clothing,4,112.98,17.2,374.19,card,completed
61079,4838,2023-07-15,Electronics,1,634.05,1.5,624.54,paypal,cancelled
61080,1396,2024-09-23,Sports,6,138.05,2.0,811.73,paypal,completed
61081,3745,2024-06-17,Electronics,1,663.51,1.8,651.57,card,completed
61082,2210,2023-04-04,Beauty,2,79.12,17.7,130.23,card,completed
61083,2196,2022-12-13,Clothing,3,41.88,9.6,113.58,bank_transfer,completed
61084,5950,2023-08-14,Beauty,3,53.01,17.1,131.84,card,completed
61085,4715,2023-06-16,Electronics,4,562.8,19.6,1809.96,card,cancelled
61086,5161,2022-08-06,Home,2,98.45,21.0,155.55,paypal,completed
61087,3803,2023-04-20,Electronics,1,889.75,5.3,842.59,card,completed
61088,5328,2023-07-25,Sports,1,159.89,5.2,151.58,card,completed
61089,4208,2022-10-16,Home,2,106.55,14.1,183.05,paypal,completed
61090,5718,2022-07-16,Beauty,3,35.46,3.2,102.98,card,completed
61091,2368,2023-02-28,Electronics,1,660.51,0.2,659.19,paypal,returned
61092,3926,2024-11-07,Electronics,2,59.76,3.2,115.7,paypal,completed
61093,4425,2022-12-12,Home,1,147.24,10.1,132.37,card,completed
61094,2890,2022-02-26,Electronics,3,341.63,1.1,1013.62,card,completed
61095,5395,2022-03-23,Electronics,1,775.89,12.3,680.46,bank_transfer,returned
61096,5898,2023-02-04,Beauty,3,72.25,13.5,187.49,card,completed
61097,3431,2022-01-14,Clothing,1,56.48,0.9,55.97,bank_transfer,completed
61098,2875,2024-09-27,,1,,,778.79,,
61099,3294,2022-02-22,Beauty,4,82.65,1.8,324.65,card,completed
61100,5250,2024-01-27,Clothing,2,87.33,3.5,168.55,paypal,completed
61101,4207,2023-02-21,Electronics,2,185.34,6.1,348.07,bank_transfer,completed
61102,1253,2023-08-01,,3,,,200.21,,
61103,3665,2024-05-23,Clothing,3,54.7,15.3,138.99,card,completed
61104,1105,2024-06-30,Home,3,165.27,1.2,489.86,card,cancelled
61105,4839,2024-12-02,Electronics,3,88.74,9.6,240.66,card,returned
61106,2590,2022-09-16,,2,,,88.92,,
61107,3297,2024-07-18,Clothing,1,63.23,10.7,56.46,paypal,completed
61108,4945,2023-08-28,Clothing,1,106.04,3.3,102.54,bank_transfer,completed
61109,1262,2022-08-13,Electronics,5,84.66,5.1,401.71,paypal,completed
61110,1780,2022-09-03,Electronics,6,581.19,0.2,3480.17,card,completed
61111,2913,2024-06-29,Home,1,235.0,1.0,232.65,card,returned
61112,2122,2024-06-04,Clothing,1,11.78,3.8,11.33,paypal,completed
61113,2634,2024-10-07,Beauty,1,68.74,5.3,65.1,paypal,completed
61114,5991,2023-06-23,Sports,3,37.34,0.7,111.24,paypal,completed
61115,5080,2022-06-27,Beauty,1,64.32,13.9,55.38,paypal,returned
61116,5419,2022-10-08,Clothing,3,73.73,23.4,169.43,paypal,returned
61117,5679,2023-07-25,Clothing,5,87.27,7.3,404.5,bank_transfer,completed
61118,2640,2022-08-27,Sports,6,76.07,0.4,454.59,bank_transfer,completed
61119,2448,2023-12-26,Beauty,1,25.85,10.7,23.08,paypal,completed
61120,2149,2022-06-11,Beauty,5,11.03,2.0,54.05,card,completed
61121,5117,2023-04-01,Clothing,3,131.05,10.6,351.48,paypal,returned
61122,4403,2022-06-02,Home,1,188.96,4.6,180.27,card,completed
61123,2158,2023-11-01,Home,2,295.09,0.4,587.82,paypal,completed
61124,2816,2022-11-17,Clothing,3,129.05,2.6,377.08,paypal,completed
61125,3486,2024-11-04,Beauty,5,78.91,4.5,376.8,paypal,returned
61126,3577,2023-11-18,Clothing,1,93.69,10.7,83.67,bank_transfer,completed
61127,5439,2023-07-20,Electronics,1,118.79,1.1,117.48,bank_transfer,completed
61128,2831,2024-07-17,,2,,,535.75,,
61129,5546,2024-11-16,Electronics,6,150.19,0.7,894.83,bank_transfer,completed
61130,3125,2022-06-01,Clothing,6,82.39,7.7,456.28,paypal,completed
61131,4653,2023-10-07,Clothing,1,129.95,5.1,123.32,card,completed
61132,5641,2022-03-20,Clothing,1,76.13,21.2,59.99,card,completed
61133,5532,2024-06-06,Clothing,5,33.18,10.8,147.98,card,completed
61134,1319,2022-07-25,Sports,3,82.78,12.0,218.54,paypal,completed
61135,2046,2024-12-03,Clothing,6,148.36,1.4,877.7,card,completed
61136,3321,2023-10-13,Electronics,4,899.79,2.5,3509.18,paypal,returned
61137,3084,2023-01-25,Beauty,1,65.41,5.8,61.62,paypal,returned
61138,4187,2022-03-14,Electronics,3,804.78,0.1,2411.93,card,completed
61139,5718,2022-01-17,Electronics,1,87.57,16.3,73.3,bank_transfer,completed
61140,1532,2023-05-19,Electronics,4,284.57,12.0,1001.69,card,completed
61141,3188,2022-10-08,Electronics,2,363.61,0.5,723.58,bank_transfer,completed
61142,1985,2024-02-10,Clothing,5,11.67,15.1,49.54,bank_transfer,completed
61143,5463,2023-03-27,Clothing,6,62.76,0.0,376.56,paypal,completed
61144,5803,2023-02-05,Electronics,1,129.07,1.0,127.78,card,completed
61145,3327,2023-06-28,Home,1,162.45,0.5,161.64,card,cancelled
61146,1531,2024-08-20,Electronics,2,53.75,5.2,101.91,paypal,completed
61147,4883,2022-11-07,Sports,4,63.56,12.3,222.97,card,completed
61148,4444,2024-09-19,,4,,,309.45,,
61149,2701,2023-01-19,Electronics,6,231.09,11.8,1222.93,card,completed
61150,5439,2024-10-14,Sports,2,25.12,1.6,49.44,paypal,completed
61151,5859,2023-08-02,Clothing,1,44.95,37.3,28.18,card,completed
61152,3755,2022-09-27,Clothing,1,125.85,15.4,106.47,paypal,completed
61153,3790,2023-02-11,Clothing,1,92.2,10.7,82.33,paypal,completed
61154,2449,2022-07-01,Home,3,182.02,7.2,506.74,paypal,completed
61155,3863,2024-11-23,Clothing,5,10.07,2.2,49.24,card,completed
61156,3121,2023-03-15,Electronics,1,451.32,1.0,446.81,bank_transfer,completed
61157,2465,2022-01-07,Electronics,4,275.77,4.9,1049.03,paypal,returned
61158,1391,2024-06-08,Home,1,110.81,4.1,106.27,card,completed
61159,2224,2022-05-18,Electronics,1,558.87,9.0,508.57,paypal,completed
61160,2012,2024-10-01,Electronics,2,793.18,1.5,1562.56,card,completed
61161,3664,2023-03-04,Clothing,2,35.42,6.6,66.16,paypal,cancelled
61162,3955,2022-12-31,Home,5,233.93,9.5,1058.53,card,completed
61163,3986,2022-03-21,Clothing,2,16.84,2.8,32.74,paypal,returned
61164,2865,2024-05-06,Clothing,1,55.73,12.1,48.99,paypal,completed
61165,3028,2023-06-23,Home,4,77.38,4.5,295.59,card,completed
61166,5145,2024-02-18,Electronics,6,828.24,1.4,4899.87,card,completed
61167,3315,2023-04-26,Beauty,2,20.12,1.7,39.56,bank_transfer,completed
61168,5937,2023-12-16,Sports,1,121.19,2.6,118.04,card,completed
61169,3121,2024-09-18,Home,1,61.95,1.4,61.08,card,returned
61170,4249,2024-12-22,Electronics,1,452.45,6.6,422.59,card,returned
61171,1274,2023-01-04,Clothing,1,67.87,23.8,51.72,card,completed
61172,4279,2023-09-07,Electronics,5,85.14,18.1,348.65,card,completed
61173,5246,2023-04-20,Sports,1,167.43,3.1,162.24,card,returned
61174,5707,2023-08-22,Sports,2,158.87,16.0,266.9,paypal,completed
61175,5989,2024-09-20,Electronics,3,286.17,24.6,647.32,paypal,completed
61176,2371,2024-09-30,,4,,,222.32,,
61177,3815,2024-03-14,Home,1,118.35,18.9,95.98,card,completed
61178,3186,2024-01-02,Electronics,2,703.83,40.0,844.6,card,completed
61179,3787,2024-09-12,Electronics,1,638.6,12.8,556.86,card,completed
61180,1772,2023-08-29,Electronics,1,126.89,4.0,121.81,card,completed
61181,5257,2022-07-17,Clothing,1,128.18,7.5,118.57,card,completed
61182,5551,2023-03-25,Sports,2,46.54,3.6,89.73,bank_transfer,completed
61183,3175,2022-08-19,Sports,1,45.55,40.0,27.33,bank_transfer,returned
61184,2363,2023-08-12,Electronics,2,673.67,0.6,1339.26,paypal,completed
61185,1679,2024-05-09,Electronics,1,205.75,17.9,168.92,card,completed
61186,4405,2024-07-04,Clothing,6,27.13,0.6,161.8,paypal,completed
61187,2481,2023-10-29,Home,2,110.63,0.3,220.6,bank_transfer,completed
61188,5551,2023-05-22,Beauty,4,76.28,22.5,236.47,card,completed
61189,4376,2024-05-20,Clothing,1,34.74,16.2,29.11,card,returned
61190,4209,2022-08-26,Beauty,4,33.81,3.6,130.37,paypal,completed
61191,3766,2022-12-27,Electronics,2,293.31,25.3,438.21,paypal,returned
61192,1258,2024-08-09,Clothing,1,59.84,15.8,50.39,card,returned
61193,5649,2023-10-16,,3,,,357.9,,
61194,4097,2022-08-21,Electronics,3,394.64,7.2,1098.68,paypal,completed
61195,5969,2023-12-13,Clothing,6,116.33,25.4,520.69,card,completed
61196,3637,2024-03-26,Clothing,3,99.65,13.3,259.19,card,completed
61197,4503,2022-09-20,Beauty,1,35.68,22.5,27.65,bank_transfer,returned
61198,1314,2024-09-17,Beauty,1,41.73,2.6,40.65,paypal,completed
61199,4127,2024-09-28,Beauty,2,64.8,6.1,121.69,card,completed
61200,4754,2024-04-23,Home,1,167.4,16.2,140.28,card,completed
61201,4839,2023-04-26,Clothing,3,131.56,6.9,367.45,card,completed
61202,4790,2022-03-01,Clothing,2,140.64,12.9,244.99,paypal,completed
61203,2105,2023-08-19,Electronics,5,660.04,28.9,2346.44,card,completed
61204,5859,2023-07-03,,2,,,516.03,,
61205,5981,2024-11-05,Clothing,2,93.51,3.0,181.41,card,returned
61206,1426,2023-03-17,Home,1,26.34,1.0,26.08,bank_transfer,completed
61207,5678,2024-04-17,Clothing,1,80.67,2.5,78.65,bank_transfer,completed
61208,2416,2022-05-05,Electronics,4,245.5,8.7,896.57,paypal,completed
61209,4418,2023-10-24,,6,,,1999.9,,
61210,2635,2023-06-20,Sports,2,104.63,1.7,205.7,card,completed
61211,5817,2023-10-13,Clothing,4,51.3,3.2,198.63,paypal,cancelled
61212,1519,2024-04-22,Electronics,2,313.17,16.6,522.37,paypal,returned
61213,3452,2024-03-12,Electronics,5,391.7,0.4,1950.67,paypal,completed
61214,3069,2024-06-24,Clothing,1,50.09,0.4,49.89,card,completed
61215,2583,2024-05-20,Electronics,2,194.07,6.4,363.3,paypal,completed
61216,4208,2024-03-27,Clothing,2,117.17,1.6,230.59,bank_transfer,completed
61217,1612,2023-06-18,Electronics,2,385.92,2.2,754.86,card,completed
61218,4516,2022-04-22,Clothing,1,126.44,1.6,124.42,paypal,completed
61219,5905,2023-07-04,Electronics,2,800.3,7.0,1488.56,paypal,completed
61220,4981,2024-09-21,Clothing,2,115.12,0.5,229.09,card,returned
61221,5272,2023-03-25,Beauty,1,38.71,22.5,30.0,paypal,returned
61222,2719,2023-11-27,Electronics,3,663.11,1.1,1967.45,card,completed
61223,2571,2022-04-04,Clothing,3,31.72,24.2,72.13,paypal,cancelled
61224,3530,2023-09-24,Clothing,4,102.55,12.0,360.98,card,completed
61225,1258,2024-07-05,Electronics,2,395.12,14.1,678.82,paypal,completed
61226,5718,2024-04-19,Beauty,1,60.72,1.5,59.81,card,completed
61227,1694,2023-03-30,,2,,,125.99,,
61228,5500,2022-12-08,Beauty,1,52.82,13.6,45.64,bank_transfer,returned
61229,1465,2023-02-27,Electronics,2,596.1,6.5,1114.71,bank_transfer,cancelled
61230,5067,2022-08-14,Clothing,1,39.88,6.4,37.33,card,completed
61231,1738,2023-11-07,Electronics,1,553.78,1.4,546.03,card,completed
61232,1228,2022-09-22,Beauty,1,44.13,4.3,42.23,card,completed
61233,4532,2022-02-10,Clothing,1,69.92,1.3,69.01,card,cancelled
61234,2361,2022-02-13,Clothing,6,67.43,28.9,287.66,paypal,completed
61235,4513,2024-02-16,Home,6,103.6,9.2,564.41,card,completed
61236,3737,2022-07-04,Electronics,2,309.52,0.4,616.56,card,returned
61237,1532,2023-11-14,Sports,1,143.84,5.2,136.36,paypal,cancelled
61238,5652,2023-12-24,Electronics,5,524.12,8.1,2408.33,paypal,completed
61239,3191,2022-05-10,Home,5,23.53,0.8,116.71,bank_transfer,completed
61240,4636,2022-04-11,Clothing,4,16.78,8.7,61.28,card,completed
61241,3461,2024-11-28,Home,2,177.47,1.6,349.26,bank_transfer,cancelled
61242,3965,2023-03-08,Electronics,1,769.33,4.2,737.02,paypal,completed
61243,2465,2024-01-12,Clothing,1,16.15,7.9,14.87,card,cancelled
61244,2019,2023-02-11,Clothing,4,81.0,3.6,312.34,paypal,completed
61245,3669,2022-11-18,Sports,4,172.15,3.8,662.43,paypal,returned
61246,3123,2024-03-21,Sports,2,13.82,14.8,23.55,card,completed
61247,2873,2023-04-15,Electronics,1,284.41,3.0,275.88,card,completed
61248,4392,2023-08-18,Beauty,2,83.18,8.5,152.22,paypal,completed
61249,4428,2022-11-27,Beauty,4,11.91,15.1,40.45,card,completed
61250,1259,2024-02-05,Electronics,3,565.94,1.3,1675.75,card,completed
61251,2639,2023-11-10,Electronics,2,481.26,0.4,958.67,bank_transfer,completed
61252,2963,2024-04-26,Sports,1,41.35,14.0,35.56,card,completed
61253,1507,2023-03-18,Clothing,1,15.94,6.4,14.92,paypal,returned
61254,2158,2023-05-25,Electronics,3,477.19,14.1,1229.72,bank_transfer,completed
61255,1281,2022-01-28,Electronics,4,674.85,1.9,2648.11,card,completed
61256,5981,2022-03-15,Clothing,1,34.8,14.3,29.82,card,completed
61257,4650,2022-02-11,Clothing,1,106.77,0.8,105.92,card,returned
61258,1476,2024-12-14,Clothing,3,86.48,17.2,214.82,card,completed
61259,1121,2022-07-29,Clothing,1,60.09,13.8,51.8,paypal,completed
61260,4529,2024-10-24,Electronics,2,614.76,6.7,1147.14,paypal,returned
61261,3120,2024-03-25,Clothing,2,36.87,7.5,68.21,paypal,completed
61262,4887,2024-09-20,Electronics,3,438.38,3.4,1270.43,card,completed
61263,5607,2022-03-28,Sports,4,115.71,1.8,454.51,card,completed
61264,3944,2022-11-18,Electronics,1,439.88,4.9,418.33,paypal,completed
61265,1942,2023-08-03,Home,2,128.28,8.6,234.5,paypal,completed
61266,4860,2023-09-10,Clothing,1,113.72,40.0,68.23,card,completed
61267,5760,2022-02-19,Clothing,4,101.84,13.6,351.96,card,completed
61268,3837,2023-04-17,Clothing,4,99.51,4.6,379.73,paypal,cancelled
61269,4403,2023-05-22,Beauty,1,80.79,10.9,71.98,card,completed
61270,2631,2022-03-11,Home,1,298.14,0.9,295.46,paypal,completed
61271,2832,2023-07-12,Clothing,1,89.4,4.3,85.56,card,completed
61272,4637,2022-09-11,Electronics,2,346.02,4.4,661.59,card,completed
61273,5630,2024-02-13,Beauty,1,71.19,40.0,42.71,card,completed
61274,4102,2024-03-31,Electronics,3,170.77,4.0,491.82,paypal,completed
61275,4905,2022-09-26,Beauty,3,48.59,0.7,144.75,paypal,completed
61276,1848,2023-07-07,Electronics,2,495.82,0.6,985.69,card,completed
61277,2056,2022-06-23,Beauty,4,88.58,9.6,320.31,card,completed
61278,3603,2022-06-06,Clothing,1,148.73,2.7,144.71,card,completed
61279,1869,2022-06-01,,5,,,3052.2,,
61280,4142,2024-10-30,Beauty,1,45.2,5.3,42.8,card,completed
61281,2425,2024-04-30,Clothing,1,86.6,3.2,83.83,card,returned
61282,4914,2022-02-11,Electronics,2,321.77,11.4,570.18,card,completed
61283,5013,2022-01-31,Clothing,2,126.17,4.3,241.49,paypal,completed
61284,3244,2022-11-07,,1,,,102.26,,
61285,1906,2022-07-15,Electronics,2,705.7,10.0,1270.26,card,completed
61286,4221,2024-03-12,Sports,1,38.92,10.3,34.91,card,completed
61287,5967,2023-02-02,Beauty,4,38.87,15.6,131.23,card,cancelled
61288,4071,2023-10-02,Electronics,2,506.74,15.1,860.44,card,completed
61289,1215,2023-10-25,Home,2,50.52,8.7,92.25,bank_transfer,completed
61290,1105,2024-05-20,Clothing,5,61.6,25.2,230.38,card,completed
61291,2545,2024-11-15,Beauty,3,12.42,0.2,37.19,card,completed
61292,2005,2022-02-17,Clothing,2,144.23,21.3,227.02,paypal,cancelled
61293,5036,2023-09-11,Home,2,229.1,1.3,452.24,card,completed
61294,5194,2023-07-16,Home,2,191.9,1.9,376.51,paypal,completed
61295,2249,2024-07-28,Beauty,1,22.4,13.6,19.35,bank_transfer,completed
61296,2578,2023-02-20,Electronics,1,334.0,4.1,320.31,card,completed
61297,2159,2022-07-24,Clothing,1,30.22,4.4,28.89,card,completed
61298,5546,2023-06-26,Clothing,3,85.05,2.4,249.03,card,completed
61299,3470,2024-08-23,Electronics,1,747.43,2.0,732.48,paypal,completed
61300,4295,2024-02-11,Clothing,1,12.66,0.9,12.55,paypal,completed
61301,2993,2023-08-20,Beauty,1,13.77,1.8,13.52,card,completed
61302,4117,2024-05-29,Home,3,80.35,6.7,224.9,card,cancelled
61303,2855,2022-07-10,Clothing,2,109.96,9.8,198.37,card,completed
61304,2639,2023-04-01,Electronics,3,809.87,10.7,2169.64,paypal,completed
61305,4138,2024-04-12,Home,1,229.6,3.7,221.1,paypal,completed
61306,3905,2023-07-25,Sports,5,111.16,20.4,442.42,paypal,completed
61307,2428,2024-09-16,Clothing,2,24.71,3.2,47.84,card,completed
61308,1721,2023-08-06,Electronics,2,691.67,0.9,1370.89,bank_transfer,completed
61309,2757,2024-12-28,Beauty,5,13.97,23.2,53.64,card,cancelled
61310,2991,2024-11-03,Home,6,114.08,6.2,642.04,paypal,completed
61311,4097,2023-05-16,Electronics,3,311.78,28.4,669.7,paypal,completed
61312,5560,2024-02-23,Beauty,5,35.52,4.0,170.5,bank_transfer,completed
61313,1219,2022-02-05,Beauty,2,33.0,11.3,58.54,card,completed
61314,2197,2024-10-14,Clothing,1,117.68,0.9,116.62,card,returned
61315,1995,2024-03-17,Home,1,63.93,15.4,54.08,card,cancelled
61316,3464,2024-02-03,Clothing,2,128.41,1.5,252.97,paypal,cancelled
61317,3079,2022-08-10,Beauty,2,77.94,0.6,154.94,card,completed
61318,4598,2024-07-15,Clothing,2,78.72,0.8,156.18,card,completed
61319,2186,2023-04-04,Electronics,4,140.22,6.5,524.42,bank_transfer,completed
61320,3922,2022-02-20,Beauty,2,53.9,2.8,104.78,bank_transfer,completed
61321,5417,2024-03-24,Home,1,248.96,25.9,184.48,card,returned
61322,5558,2023-04-21,Sports,1,67.12,15.3,56.85,card,completed
61323,5766,2024-07-04,Clothing,6,127.27,13.0,664.35,card,returned
61324,4804,2024-01-28,Electronics,4,625.37,13.3,2168.78,paypal,cancelled
61325,5523,2024-09-03,Sports,2,197.61,17.7,325.27,paypal,completed
61326,2150,2022-08-12,Beauty,4,75.09,16.0,252.3,card,completed
61327,2012,2023-09-29,Sports,4,50.67,21.1,159.91,card,completed
61328,1040,2023-11-12,Electronics,5,431.64,21.8,1687.71,card,completed
61329,4494,2022-10-22,Clothing,1,24.48,2.8,23.79,card,completed
61330,5683,2022-06-21,Electronics,2,109.21,2.0,214.05,bank_transfer,completed
61331,1938,2022-07-15,Home,1,216.22,8.2,198.49,card,completed
61332,4154,2022-12-13,Sports,6,183.71,1.1,1090.14,paypal,completed
61333,4653,2023-03-02,Clothing,6,146.29,1.9,861.06,bank_transfer,completed
61334,5629,2024-09-30,Electronics,3,279.89,11.9,739.75,paypal,completed
61335,4226,2023-05-27,Electronics,2,221.5,8.4,405.79,card,completed
61336,5841,2022-06-21,Beauty,2,52.61,8.4,96.38,card,completed
61337,2663,2022-10-17,Clothing,2,38.11,24.1,57.85,bank_transfer,cancelled
61338,2682,2024-04-05,Beauty,1,30.14,8.8,27.49,card,completed
61339,3673,00/00/00,Clothing,2,127.2,4.5,242.95,bank_transfer,completed
61340,2845,2024-12-07,Clothing,1,123.45,2.6,120.24,card,completed
61341,1008,2023-04-22,Electronics,6,810.8,3.3,4704.26,card,returned
61342,4614,2022-05-01,Beauty,2,45.98,2.6,89.57,paypal,completed
61343,4697,2024-10-07,Clothing,5,88.96,0.3,443.47,paypal,completed
61344,4660,2023-06-01,Sports,3,157.09,2.4,459.96,card,cancelled
61345,2665,2024-04-23,Beauty,1,25.33,14.4,21.68,card,completed
61346,3540,2023-09-30,Clothing,1,125.22,10.4,112.2,bank_transfer,completed
61347,2719,2023-11-23,Clothing,6,12.45,7.8,68.87,card,cancelled
61348,1093,2022-11-05,Sports,3,162.15,18.6,395.97,card,completed
61349,3783,2022-03-16,Electronics,1,709.51,2.5,691.77,card,completed
61350,1555,2023-10-21,Clothing,1,52.24,6.9,48.64,paypal,completed
61351,1447,2024-04-12,Sports,3,149.11,0.3,445.99,bank_transfer,completed
61352,4710,2022-01-12,,1,,,19.05,,
61353,1054,2023-07-04,Beauty,1,53.97,4.7,51.43,card,completed
61354,5766,2023-03-05,Electronics,3,645.49,1.6,1905.49,card,returned
61355,3521,2024-09-27,Home,3,218.68,2.2,641.61,paypal,completed
61356,5916,2024-10-20,Electronics,2,885.48,15.1,1503.55,paypal,completed
61357,1325,2023-10-04,Electronics,5,204.69,0.9,1014.24,card,completed
61358,3854,2023-04-28,Electronics,3,458.67,20.7,1091.18,card,completed
61359,2675,2023-10-22,Electronics,4,798.08,3.7,3074.2,card,completed
61360,5186,2024-08-02,Sports,1,117.99,2.3,115.28,card,completed
61361,2728,2024-09-16,Beauty,1,79.48,3.2,76.94,card,cancelled
61362,2269,2024-11-19,Beauty,1,41.88,4.2,40.12,bank_transfer,completed
61363,5257,2022-06-16,Sports,1,161.72,6.4,151.37,card,cancelled
61364,2794,2022-08-04,Electronics,6,789.53,7.1,4400.84,paypal,cancelled
61365,1102,2024-05-21,Electronics,6,769.46,4.8,4395.16,card,completed
61366,2874,2022-06-08,Beauty,3,79.06,4.7,226.03,bank_transfer,completed
61367,4287,2024-02-09,Clothing,2,40.73,2.7,79.26,card,completed
61368,2229,2022-09-18,Clothing,3,71.45,3.9,205.99,card,completed
61369,3084,2022-01-28,Electronics,2,198.38,5.0,376.92,card,completed
61370,1316,2022-11-28,Clothing,1,35.27,7.3,32.7,paypal,completed
61371,3882,2024-11-30,Clothing,2,78.29,1.1,154.86,card,completed
61372,4715,2022-09-06,Clothing,2,144.4,11.6,255.3,bank_transfer,completed
61373,2976,2022-12-07,Electronics,1,553.11,9.1,502.78,paypal,completed
61374,3022,2023-02-09,Clothing,1,129.53,2.8,125.9,paypal,completed
61375,1476,2024-06-15,Clothing,1,141.2,4.9,134.28,card,returned
61376,2024,2022-08-21,Clothing,2,22.11,23.5,33.83,card,completed
61377,1753,2022-03-21,Sports,1,43.3,0.2,43.21,card,completed
61378,3353,2024-05-18,Sports,3,67.38,13.3,175.26,card,completed
61379,3580,2024-10-11,Beauty,2,57.42,5.7,108.29,card,completed
61380,5734,2022-12-16,Sports,1,24.53,7.7,22.64,bank_transfer,completed
61381,1412,2024-12-10,Sports,4,160.09,9.2,581.45,paypal,completed
61382,3949,2024-09-24,Clothing,2,18.92,4.9,35.99,paypal,completed
61383,3570,2022-10-14,Clothing,1,32.17,150.0,31.62,card,completed
61384,3528,2024-05-06,Sports,4,84.37,19.2,272.68,card,completed
61385,5345,2024-03-28,Beauty,1,52.4,10.8,46.74,card,completed
61386,2045,2022-01-19,Electronics,4,799.27,6.6,2986.07,paypal,cancelled
61387,1242,2023-08-31,Beauty,2,86.91,4.8,165.48,card,cancelled
61388,4390,2022-08-29,Electronics,1,801.94,5.5,757.83,card,completed
61389,2665,2024-06-10,Clothing,2,24.98,13.9,43.02,paypal,returned
61390,1107,2023-08-26,Electronics,1,586.54,0.1,585.95,card,completed
61391,2220,2023-07-10,Electronics,1,425.45,16.0,357.38,card,completed
61392,2467,2024-12-06,Electronics,1,156.91,0.4,156.28,card,completed
61393,4038,2023-10-23,Sports,1,116.8,7.7,107.81,paypal,cancelled
61394,1848,2024-02-01,Clothing,3,59.92,3.2,174.01,bank_transfer,completed
61395,2976,2022-12-06,Electronics,4,343.91,9.1,1250.46,bank_transfer,completed
61396,3357,2022-10-17,Electronics,4,130.27,0.7,517.43,paypal,completed
61397,3224,2023-08-18,Beauty,1,88.19,6.5,82.46,bank_transfer,completed
61398,5851,2024-12-07,Sports,3,148.74,15.5,377.06,card,completed
61399,1257,2023-02-23,Electronics,1,288.27,5.5,272.42,card,completed
61400,5744,2024-01-31,Electronics,2,829.84,0.7,1648.06,card,completed
61401,3844,2024-11-29,Clothing,4,142.72,0.3,569.17,paypal,completed
61402,4925,2023-05-30,Beauty,1,73.87,7.8,68.11,card,cancelled
61403,3079,2024-08-24,Clothing,6,102.29,0.6,610.06,card,returned
61404,3201,2024-08-05,Clothing,4,62.68,0.6,249.22,card,completed
61405,5395,2023-03-08,Clothing,3,70.8,4.4,203.05,card,completed
61406,5463,2023-11-08,Clothing,3,73.69,1.9,216.87,paypal,completed
61407,2172,2022-10-05,Sports,3,190.41,1.8,560.95,card,completed
61408,2015,2022-12-03,Electronics,6,696.1,5.2,3959.42,bank_transfer,completed
