session_id,customer_id,session_date,session_duration_min,pages_viewed,funnel_stage_reached,utm_source
118822,2051,2023-07-10 10:02:00,3.35,3.0,visited,email
118823,2355,2024-04-26 09:47:00,14.17,14.0,checkout,paid_search
118824,1014,2024-03-04 11:39:00,10.51,9.0,cart_added,organic
118825,3863,2022-11-09 15:27:00,3.8,5.0,product_viewed,referral
118826,2827,2024-11-14 13:43:00,11.41,9.0,cart_added,organic
118827,5535,2024-10-13 05:37:00,14.08,7.0,cart_added,social
118828,1269,2023-02-03 13:08:00,12.74,6.0,cart_added,paid_search
118829,1283,2024-01-06 20:20:00,14.34,9.0,cart_added,paid_search
118830,5481,2022-07-24 07:49:00,17.15,14.0,checkout,organic
118831,1565,2024-12-04 21:14:00,5.54,6.0,product_viewed,paid_search
118832,1013,2024-02-13 11:52:00,5.7,5.0,product_viewed,email
118833,1887,2022-11-18 01:15:00,12.06,7.0,purchased,social
118834,5127,2022-10-25 10:26:00,6.6,2.0,product_viewed,social
118835,4986,2023-11-21 06:02:00,6.63,6.0,cart_added,referral
118836,2634,2022-11-14 15:06:00,4.01,4.0,product_viewed,email
118837,4431,2024-07-15 11:43:00,4.13,3.0,product_viewed,social
118838,3509,2023-11-02 19:00:00,2.07,3.0,visited,email
118839,5555,2024-04-07 18:59:00,0.5,1.0,visited,paid_search
118840,1371,2022-04-25 13:59:00,25.58,17.0,purchased,organic
118841,5045,2022-01-09 15:37:00,5.02,5.0,product_viewed,paid_search
118842,1846,2022-12-06 16:47:00,2.07,1.0,visited,paid_search
118843,2853,2022-09-18 10:41:00,5.74,6.0,product_viewed,email
118844,1973,2023-05-27 08:39:00,1.16,3.0,visited,social
118845,4583,2022-03-18 12:36:00,7.6,4.0,product_viewed,paid_search
118846,4477,2022-09-23 06:15:00,4.17,4.0,product_viewed,referral
118847,3688,2023-04-05 11:50:00,0.5,2.0,visited,paid_search
118848,4583,2023-08-11 15:04:00,26.76,14.0,purchased,paid_search
118849,4219,2022-03-21 15:53:00,0.5,3.0,product_viewed,social
118850,4847,2024-02-02 07:55:00,3.57,1.0,visited,referral
118851,2175,2024-02-22 00:37:00,12.67,6.0,checkout,social
118852,3059,2024-08-16 06:06:00,4.16,3.0,visited,social
118853,1718,2024-07-13 03:49:00,11.37,6.0,cart_added,referral
118854,3059,2022-07-29 12:45:00,8.14,3.0,product_viewed,social
118855,4583,2023-01-13 12:53:00,4.75,2.0,visited,paid_search
118856,4575,2024-01-07 10:17:00,3.82,3.0,visited,email
118857,4589,2022-06-11 09:49:00,5.18,6.0,product_viewed,organic
118858,2523,2024-01-26 12:03:00,12.07,9.0,cart_added,paid_search
118859,4370,2024-11-28 06:01:00,0.74,3.0,visited,social
118860,2758,2022-03-31 09:51:00,2.03,1.0,visited,paid_search
118861,5800,2023-06-22 12:38:00,2.75,3.0,visited,social
118862,2655,2022-07-29 06:39:00,1.45,3.0,visited,organic
118863,3987,2024-11-23 19:43:00,7.71,5.0,product_viewed,organic
118864,4761,2022-12-06 17:32:00,1.39,2.0,visited,organic
118865,5570,2024-11-04 12:07:00,1.52,1.0,visited,email
118866,3080,2022-01-25 08:10:00,7.24,4.0,product_viewed,email
118867,2729,2023-11-21 09:53:00,5.86,3.0,product_viewed,email
118868,3059,2022-05-23 07:46:00,14.1,14.0,checkout,social
118869,2547,2024-04-25 08:55:00,7.69,3.0,product_viewed,email
118870,4307,2024-04-04 13:39:00,3.95,1.0,visited,paid_search
118871,5706,2024-06-02 10:28:00,6.61,2.0,product_viewed,paid_search
118872,1565,2022-03-30 20:45:00,1.13,3.0,visited,paid_search
118873,3779,2022-08-24 22:07:00,0.57,2.0,visited,paid_search
118874,5529,2023-01-04 17:50:00,2.09,2.0,visited,social
118875,1563,2023-03-22 19:37:00,6.26,5.0,product_viewed,organic
118876,3410,2022-09-18 10:08:00,0.92,2.0,visited,paid_search
118877,5348,2024-09-26 17:42:00,1.39,3.0,visited,social
118878,5542,2024-12-15 05:44:00,6.34,4.0,cart_added,paid_search
118879,3556,2023-08-25 22:54:00,12.48,5.0,cart_added,referral
118880,1167,2023-07-19 17:50:00,2.26,3.0,visited,paid_search
118881,1565,2024-09-22 11:41:00,1.63,2.0,visited,paid_search
118882,3938,2022-03-10 18:11:00,,,,
118883,1565,2024-02-21 01:33:00,0.6,3.0,visited,paid_search
118884,1703,2023-02-01 12:33:00,0.5,1.0,visited,paid_search
118885,4847,2024-05-02 20:28:00,1.1,1.0,visited,referral
118886,4765,2022-06-19 10:54:00,15.73,11.0,checkout,paid_search
118887,5246,2023-10-31 17:57:00,0.52,1.0,visited,referral
118888,1565,2022-10-15 12:19:00,17.58,9.0,cart_added,paid_search
118889,2007,2024-08-28 12:46:00,3.22,2.0,product_viewed,social
118890,5167,2024-03-11 18:04:00,14.13,8.0,cart_added,organic
118891,4628,2023-10-24 21:21:00,9.09,4.0,cart_added,email
118892,5008,2023-08-01 08:45:00,12.57,5.0,cart_added,paid_search
118893,3321,2023-09-13 10:37:00,1.31,3.0,visited,referral
118894,5346,2023-09-13 14:55:00,0.5,2.0,visited,paid_search
118895,3592,2022-11-15 16:57:00,2.59,3.0,visited,email
118896,2533,2022-01-31 13:16:00,1.95,1.0,visited,social
118897,3856,2022-10-24 19:39:00,6.38,5.0,product_viewed,paid_search
118898,4205,2022-11-24 18:09:00,8.32,5.0,cart_added,social
118899,2597,2023-06-16 12:51:00,0.5,2.0,visited,organic
118900,4847,2022-11-02 04:22:00,7.51,7.0,cart_added,referral
118901,1535,2023-05-30 09:16:00,2.01,1.0,visited,email
118902,4847,2024-03-15 14:40:00,4.61,2.0,product_viewed,referral
118903,1215,2023-01-27 21:12:00,20.84,13.0,purchased,social
118904,3437,2022-05-25 15:19:00,2.9,3.0,visited,paid_search
118905,5326,2023-05-16 15:45:00,3.88,1.0,visited,referral
118906,1511,2024-08-03 18:21:00,0.62,2.0,visited,social
118907,3563,2023-04-26 08:52:00,14.81,9.0,purchased,organic
118908,1762,2024-08-04 08:02:00,0.74,2.0,visited,paid_search
118909,5497,2022-06-07 11:09:00,3.06,4.0,product_viewed,paid_search
118910,5166,invalid_date,8.76,7.0,cart_added,paid_search
118911,5707,2024-01-22 20:27:00,21.69,6.0,checkout,email
118912,5398,2022-03-27 17:16:00,5.04,6.0,product_viewed,organic
118913,4692,2023-04-09 12:41:00,7.58,6.0,product_viewed,paid_search
118914,1898,2022-05-31 15:11:00,9.71,10.0,cart_added,email
118915,2501,2022-08-14 11:30:00,0.64,2.0,visited,paid_search
118916,3437,2024-12-27 17:15:00,3.63,5.0,product_viewed,paid_search
118917,3938,2022-03-06 13:34:00,5.31,4.0,product_viewed,social
118918,4848,2022-11-09 07:59:00,15.36,6.0,cart_added,social
118919,2144,2024-02-18 09:45:00,3.19,1.0,visited,social
118920,1566,2024-02-19 16:27:00,18.48,13.0,checkout,social
118921,3353,2022-09-07 17:40:00,14.02,4.0,cart_added,social
118922,1752,2023-06-24 06:38:00,1.11,2.0,visited,referral
118923,4575,2022-09-06 19:54:00,2.15,3.0,product_viewed,email
118924,3882,2023-05-25 19:25:00,6.37,3.0,product_viewed,email
118925,4696,2024-04-17 18:53:00,24.97,16.0,purchased,organic
118926,1417,2022-01-14 17:27:00,2.74,3.0,product_viewed,organic
118927,5889,2024-02-24 09:57:00,0.56,2.0,visited,organic
118928,1001,2022-06-24 21:17:00,7.45,5.0,cart_added,paid_search
118929,2547,2022-02-20 10:35:00,11.9,7.0,cart_added,email
118930,4477,2023-06-25 08:04:00,16.02,9.0,cart_added,referral
118931,1283,2024-07-19 16:56:00,0.5,2.0,visited,paid_search
118932,1508,2022-07-09 12:05:00,2.76,3.0,visited,email
118933,1476,2024-10-23 21:02:00,5.94,4.0,product_viewed,referral
118934,3916,2022-09-12 13:21:00,1.55,2.0,visited,social
118935,5512,2022-07-28 08:04:00,5.67,5.0,product_viewed,paid_search
118936,3751,2022-09-14 22:49:00,1.07,2.0,visited,paid_search
118937,3989,2023-10-08 14:10:00,2.86,2.0,visited,social
118938,2675,2024-02-14 14:36:00,5.49,7.0,cart_added,email
118939,1129,2022-10-20 12:40:00,6.65,6.0,product_viewed,organic
118940,1150,2023-09-15 19:46:00,1.49,1.0,visited,organic
118941,5481,2024-09-22 10:08:00,23.57,8.0,purchased,organic
118942,1565,2024-04-18 01:44:00,7.58,5.0,cart_added,paid_search
118943,4359,2023-03-09 14:56:00,2.14,1.0,visited,email
118944,1796,2023-08-16 21:29:00,18.02,6.0,checkout,email
118945,4477,2022-05-10 10:09:00,4.89,4.0,product_viewed,referral
118946,5802,2022-04-03 10:52:00,1.78,2.0,visited,organic
118947,2736,2023-03-28 18:17:00,2.06,2.0,visited,email
118948,4692,2023-06-21 18:12:00,11.19,9.0,cart_added,paid_search
118949,2696,2022-06-10 13:01:00,25.04,12.0,purchased,organic
118950,2507,2023-07-30 19:47:00,4.06,2.0,visited,social
118951,2047,2022-07-10 08:27:00,9.11,3.0,product_viewed,organic
118952,5103,2023-02-10 12:31:00,0.5,1.0,visited,paid_search
118953,2272,2022-05-23 12:30:00,3.34,4.0,product_viewed,email
118954,2412,2024-11-22 11:31:00,10.58,6.0,checkout,organic
118955,2381,2022-08-01 09:39:00,1.46,2.0,visited,organic
118956,2547,2022-08-16 11:33:00,1.91,3.0,visited,email
118957,3015,2022-08-01 01:14:00,1.85,2.0,visited,paid_search
118958,3321,2023-10-02 17:42:00,1.97,1.0,visited,referral
118959,2766,2022-01-20 17:24:00,0.5,3.0,visited,paid_search
118960,2758,2023-12-02 13:29:00,0.5,6.0,product_viewed,paid_search
118961,5138,2022-06-25 11:29:00,1.31,1.0,visited,paid_search
118962,2539,2023-04-20 13:32:00,5.18,8.0,cart_added,organic
118963,2161,2022-11-17 21:04:00,4.03,2.0,visited,email
118964,3015,2023-10-07 16:00:00,3.01,1.0,visited,paid_search
118965,4583,2022-08-26 18:31:00,1.21,3.0,visited,paid_search
118966,1283,2024-06-30 09:00:00,6.75,5.0,product_viewed,paid_search
118967,2793,2022-01-05 06:32:00,,,,
118968,2675,2023-09-27 06:44:00,,,,
118969,2212,2023-10-01 14:57:00,18.62,11.0,checkout,paid_search
118970,4311,2024-07-11 18:08:00,5.14,6.0,product_viewed,social
118971,2430,2022-03-20 18:16:00,2.47,3.0,visited,email
118972,4013,2024-10-25 18:03:00,6.44,3.0,product_viewed,paid_search
118973,3482,2024-01-10 21:32:00,5.06,3.0,product_viewed,email
118974,2123,2024-04-28 05:39:00,1.68,2.0,visited,email
118975,2301,2022-01-03 20:50:00,5.18,3.0,visited,organic
118976,1846,2023-07-17 17:14:00,0.5,3.0,visited,paid_search
118977,1375,2022-04-08 08:40:00,28.81,9.0,purchased,organic
118978,4085,2024-03-02 17:22:00,6.22,4.0,product_viewed,social
118979,4470,2024-07-17 14:05:00,3.16,3.0,product_viewed,organic
118980,1806,2022-07-24 12:45:00,3.11,3.0,product_viewed,social
118981,4069,2023-08-30 10:44:00,3.87,6.0,product_viewed,organic
118982,5977,2024-10-27 13:55:00,7.89,4.0,product_viewed,organic
118983,1470,2024-07-28 09:56:00,,,,
118984,3384,2024-12-14 06:14:00,3.21,3.0,visited,paid_search
118985,4686,2023-03-12 19:12:00,1.05,1.0,visited,social
118986,1287,2022-05-22 16:47:00,3.17,3.0,product_viewed,paid_search
118987,4847,2022-02-14 12:48:00,2.79,9.0,cart_added,referral
118988,5968,2023-02-10 13:06:00,8.75,5.0,cart_added,social
118989,1521,2022-08-03 20:22:00,7.66,6.0,product_viewed,social
118990,5112,2023-06-22 11:29:00,0.74,3.0,visited,paid_search
118991,2811,2023-12-26 12:36:00,2.12,1.0,visited,social
118992,1658,2024-03-09 18:11:00,7.17,2.0,product_viewed,paid_search
118993,3408,2023-07-11 09:03:00,6.44,9.0,cart_added,organic
118994,1454,2023-10-07 17:35:00,1.81,2.0,visited,referral
118995,3592,2024-08-28 13:11:00,7.05,2.0,product_viewed,email
118996,1131,2022-09-14 14:42:00,1.02,1.0,visited,paid_search
118997,4653,2022-11-09 19:15:00,0.5,2.0,visited,email
118998,3367,2024-07-26 23:50:00,15.38,5.0,cart_added,organic
118999,3218,2023-11-03 19:27:00,6.59,5.0,product_viewed,organic
119000,1989,2024-08-25 08:24:00,16.01,15.0,purchased,organic
119001,2730,2023-07-05 09:05:00,2.42,1.0,visited,social
119002,1898,2022-04-22 12:53:00,4.93,2.0,product_viewed,email
119003,4692,2024-07-20 18:45:00,0.5,3.0,visited,paid_search
119004,2013,2023-07-03 14:24:00,1.8,2.0,visited,referral
119005,4082,2022-02-25 20:41:00,6.25,6.0,product_viewed,email
119006,2391,2023-04-01 05:10:00,16.65,9.0,checkout,organic
119007,4329,2023-03-16 10:01:00,1.45,3.0,visited,organic
119008,3664,2024-07-10 09:05:00,1.62,1.0,visited,social
119009,3017,2023-06-28 18:28:00,24.16,16.0,purchased,paid_search
119010,4470,2023-06-13 13:52:00,6.09,9.0,cart_added,organic
119011,2992,2024-12-11 01:58:00,3.6,3.0,visited,organic
119012,5107,2024-07-10 18:09:00,,,,
119013,4661,2022-01-08 12:37:00,13.08,10.0,cart_added,paid_search
119014,3664,2023-04-16 10:51:00,13.59,6.0,cart_added,social
119015,5410,2023-05-21 09:20:00,9.67,3.0,product_viewed,social
119016,5138,2022-08-07 21:46:00,11.24,10.0,checkout,paid_search
119017,3630,2023-04-14 21:07:00,0.84,3.0,visited,paid_search
119018,1437,2024-03-16 06:43:00,,,,
119019,3835,2023-08-15 09:08:00,8.76,5.0,product_viewed,paid_search
119020,2707,2022-07-02 17:24:00,3.41,3.0,visited,social
119021,3664,2023-01-16 17:41:00,3.67,2.0,product_viewed,social
119022,4259,2024-04-08 13:53:00,7.21,3.0,product_viewed,paid_search
119023,4245,2023-09-08 15:55:00,5.08,3.0,visited,social
119024,4470,2022-05-26 17:25:00,12.43,10.0,checkout,organic
119025,4477,2022-01-09 21:03:00,1.69,1.0,visited,referral
119026,1565,2024-02-29 18:56:00,14.68,10.0,cart_added,paid_search
119027,1968,2022-02-04 07:43:00,7.38,5.0,cart_added,organic
119028,4145,2023-04-05 18:35:00,0.5,3.0,visited,organic
119029,2961,2022-12-10 06:58:00,6.92,4.0,product_viewed,organic
119030,4847,2024-05-23 14:55:00,9.35,2.0,product_viewed,referral
119031,1565,2024-07-12 14:26:00,,,,
119032,1966,2023-12-20 18:37:00,10.16,4.0,product_viewed,paid_search
119033,3770,2023-04-24 01:27:00,2.34,3.0,visited,social
119034,3448,2022-05-14 20:49:00,5.68,6.0,product_viewed,organic
119035,2301,2022-04-04 17:07:00,2.93,2.0,visited,organic
119036,2962,2023-12-14 03:05:00,3.09,1.0,visited,paid_search
119037,1246,2024-09-28 08:54:00,1.51,2.0,visited,referral
119038,1261,2024-03-23 04:01:00,12.75,7.0,checkout,social
119039,1544,2023-05-10 18:35:00,7.34,6.0,product_viewed,social
119040,3882,2022-06-29 08:17:00,3.3,3.0,product_viewed,email
119041,5343,2022-03-16 04:00:00,8.26,10.0,cart_added,email
119042,2281,2022-06-16 08:43:00,26.25,8.0,purchased,social
119043,1238,2022-02-24 15:15:00,12.13,14.0,checkout,organic
119044,4589,2024-12-29 14:39:00,5.37,3.0,visited,organic
119045,5278,2024-04-11 10:01:00,0.5,2.0,visited,paid_search
119046,1609,2023-11-12 21:47:00,0.5,1.0,visited,paid_search
119047,2823,2023-08-28 20:36:00,3.11,3.0,product_viewed,social
119048,1760,2024-04-13 11:11:00,4.35,1.0,visited,email
119049,1565,2022-07-13 14:42:00,9.98,9.0,checkout,paid_search
119050,4262,2022-12-06 14:41:00,,,,
119051,5912,2023-10-22 18:42:00,1.16,1.0,visited,social
119052,4477,2023-04-08 13:30:00,3.26,3.0,visited,referral
119053,5994,2024-03-22 15:25:00,3.09,2.0,visited,social
119054,3059,2022-03-18 12:57:00,5.66,2.0,product_viewed,social
119055,5529,2024-03-06 18:30:00,11.79,12.0,checkout,social
119056,2070,2023-08-15 15:13:00,6.65,3.0,product_viewed,organic
119057,1565,2022-02-13 19:48:00,0.98,3.0,product_viewed,paid_search
119058,4583,2022-05-06 05:26:00,1.97,1.0,visited,paid_search
119059,2775,2023-07-30 21:01:00,13.76,10.0,checkout,email
119060,2547,2024-06-21 19:49:00,3.94,2.0,visited,email
119061,4459,2023-08-19 19:33:00,14.28,6.0,checkout,social
119062,2580,2024-12-03 08:26:00,3.78,4.0,product_viewed,paid_search
119063,3875,2024-03-30 10:14:00,3.43,6.0,product_viewed,email
119064,2470,2024-08-08 22:56:00,3.96,3.0,product_viewed,email
119065,4866,2023-09-08 21:51:00,1.81,3.0,visited,paid_search
119066,2544,2024-02-15 09:13:00,17.95,14.0,checkout,organic
119067,3642,2024-11-28 13:13:00,27.28,10.0,purchased,organic
119068,1151,2023-07-11 08:52:00,1.97,1.0,visited,referral
119069,4918,2024-11-07 10:37:00,0.83,1.0,visited,paid_search
119070,4095,2023-06-01 09:38:00,8.05,3.0,product_viewed,organic
119071,1974,2024-11-24 06:41:00,3.72,5.0,product_viewed,organic
119072,2121,2022-05-23 15:22:00,1.83,3.0,visited,email
119073,2281,2024-08-15 10:02:00,13.32,8.0,cart_added,social
119074,3882,2022-01-25 23:25:00,0.75,2.0,visited,email
119075,3691,2023-05-20 14:25:00,17.65,10.0,purchased,paid_search
119076,2353,2024-04-10 12:44:00,9.36,9.0,cart_added,paid_search
119077,4575,2022-08-07 21:25:00,1.66,3.0,visited,email
119078,5481,2022-02-21 16:41:00,18.86,10.0,purchased,organic
119079,1283,2022-04-20 07:31:00,2.65,2.0,visited,paid_search
119080,3007,2024-07-22 14:27:00,6.83,9.0,cart_added,paid_search
119081,3948,2024-08-17 13:00:00,4.82,6.0,product_viewed,paid_search
119082,3938,2022-01-09 18:50:00,6.36,2.0,product_viewed,social
119083,1136,2022-05-28 17:45:00,12.37,12.0,purchased,paid_search
119084,2088,2024-06-29 12:21:00,7.51,6.0,product_viewed,organic
119085,1411,2024-09-22 13:22:00,10.67,8.0,checkout,paid_search
119086,3845,2023-03-31 14:01:00,10.99,8.0,cart_added,social
119087,4247,2024-09-11 13:33:00,13.74,9.0,cart_added,paid_search
119088,1762,2023-10-04 07:41:00,4.61,6.0,product_viewed,paid_search
119089,2571,2023-09-27 21:01:00,3.03,3.0,visited,social
119090,2549,2023-02-09 17:41:00,0.83,3.0,visited,organic
119091,5098,2023-02-18 13:02:00,2.65,4.0,product_viewed,organic
119092,1989,2022-03-17 15:21:00,2.06,3.0,visited,organic
119093,3691,2024-06-28 09:53:00,1.04,3.0,visited,paid_search
119094,4858,2024-12-16 15:58:00,20.16,15.0,purchased,social
119095,5138,2022-07-31 18:03:00,12.24,7.0,checkout,paid_search
119096,4412,2022-08-15 15:43:00,8.15,4.0,product_viewed,organic
119097,2471,2022-06-01 14:38:00,13.58,14.0,checkout,social
119098,5117,2024-06-24 13:03:00,2.58,3.0,visited,referral
119099,4703,2022-08-07 18:35:00,1.88,1.0,visited,paid_search
119100,4583,2024-05-16 18:13:00,13.85,12.0,purchased,paid_search
119101,1430,2022-04-17 18:02:00,11.43,8.0,cart_added,organic
119102,1283,2022-03-16 10:26:00,7.02,6.0,cart_added,paid_search
119103,4576,2023-07-24 16:40:00,11.3,7.0,checkout,paid_search
119104,5801,2022-02-18 19:39:00,2.44,2.0,visited,organic
119105,4847,2022-12-15 15:11:00,16.88,6.0,cart_added,referral
119106,5155,2022-07-10 19:23:00,3.0,5.0,product_viewed,organic
119107,3666,2023-07-03 20:03:00,9.27,7.0,cart_added,organic
119108,2507,2023-08-10 08:44:00,3.41,4.0,product_viewed,social
119109,4477,2023-08-25 11:45:00,6.62,7.0,cart_added,referral
119110,4589,2022-06-26 16:37:00,10.4,10.0,checkout,organic
119111,4477,2024-01-01 10:48:00,2.83,1.0,visited,referral
119112,5802,2023-11-16 21:32:00,,,,
119113,2758,2024-05-16 09:53:00,6.5,5.0,product_viewed,paid_search
119114,1268,2024-07-05 12:02:00,10.07,5.0,cart_added,social
119115,5581,2023-07-27 23:22:00,16.03,6.0,checkout,referral
119116,1767,2023-04-11 09:23:00,1.68,1.0,visited,email
119117,4583,2023-04-21 13:57:00,26.4,13.0,purchased,paid_search
119118,5398,2023-04-23 11:27:00,9.53,5.0,cart_added,organic
119119,2531,2024-11-28 19:59:00,3.14,2.0,visited,paid_search
119120,5144,2023-09-13 11:18:00,1.02,2.0,visited,email
119121,2561,2024-04-13 08:19:00,3.03,2.0,visited,paid_search
119122,4926,2023-12-03 21:51:00,1.21,1.0,visited,organic
119123,1439,2024-02-06 11:04:00,9.27,4.0,product_viewed,social
119124,4316,2022-11-28 18:37:00,2.67,3.0,visited,social
119125,4477,2023-04-14 10:36:00,8.5,5.0,product_viewed,referral
119126,3396,2022-08-12 08:47:00,7.47,4.0,cart_added,paid_search
119127,4541,2024-09-10 19:18:00,5.91,4.0,product_viewed,organic
119128,5679,2022-02-24 05:49:00,4.22,3.0,product_viewed,social
119129,4691,2023-03-09 11:04:00,0.77,3.0,visited,email
119130,5871,2023-04-25 19:54:00,11.68,9.0,cart_added,paid_search
119131,3151,2024-01-08 14:08:00,19.75,6.0,checkout,paid_search
119132,3617,2023-05-15 17:16:00,9.57,6.0,cart_added,paid_search
119133,2285,2022-01-03 05:13:00,2.84,3.0,visited,paid_search
119134,5994,2022-04-24 18:26:00,3.51,3.0,visited,social
119135,1352,2023-09-30 08:04:00,1.71,3.0,visited,email
119136,2729,2023-01-04 19:25:00,3.49,2.0,product_viewed,email
119137,2464,2024-02-27 15:03:00,10.75,8.0,cart_added,social
119138,2823,2024-04-07 18:23:00,18.88,9.0,purchased,social
119139,5654,2023-12-14 09:00:00,7.53,6.0,product_viewed,email
119140,2761,2023-03-16 12:44:00,7.41,4.0,product_viewed,paid_search
119141,5649,2024-03-01 19:11:00,2.72,3.0,visited,email
119142,3015,2022-08-17 21:38:00,1.55,2.0,visited,paid_search
119143,5278,2024-09-05 09:40:00,1.79,2.0,visited,paid_search
119144,3592,2024-07-23 19:48:00,1.2,2.0,visited,email
119145,2538,2023-04-28 07:37:00,3.13,3.0,product_viewed,social
119146,3158,invalid_date,28.88,10.0,purchased,paid_search
119147,3026,2024-07-19 21:02:00,12.38,9.0,cart_added,organic
119148,2281,2023-03-20 21:28:00,8.19,5.0,product_viewed,social
119149,2430,2023-09-14 10:25:00,6.14,5.0,product_viewed,email
119150,1908,2024-05-25 09:05:00,1.35,3.0,visited,paid_search
119151,2602,2022-11-13 08:37:00,0.59,3.0,visited,paid_search
119152,4121,2023-07-14 14:07:00,3.36,1.0,visited,organic
119153,2823,2024-11-03 06:48:00,4.08,3.0,visited,social
119154,4589,2024-10-11 12:40:00,2.07,1.0,visited,organic
119155,5994,2022-11-08 01:32:00,5.32,6.0,cart_added,social
119156,2811,2023-02-06 10:07:00,10.61,13.0,checkout,social
119157,3234,2023-12-16 20:47:00,3.0,1.0,visited,email
119158,1796,2024-12-13 13:57:00,11.38,7.0,checkout,email
119159,2863,2024-02-10 06:57:00,0.5,1.0,visited,organic
119160,4638,2023-11-06 17:19:00,4.94,2.0,product_viewed,organic
119161,2123,2023-05-14 22:39:00,1.32,1.0,visited,email
119162,1898,2022-11-11 13:56:00,,,,
119163,2811,2024-09-08 16:34:00,2.28,2.0,visited,social
119164,5095,2024-03-05 21:13:00,1.11,1.0,visited,paid_search
119165,4115,2024-07-17 13:26:00,29.05,11.0,purchased,organic
119166,5848,2022-07-09 17:31:00,5.68,6.0,product_viewed,organic
119167,5555,2023-06-19 13:33:00,,,,
119168,1718,2022-06-10 22:16:00,0.5,3.0,visited,referral
119169,1277,2023-05-10 14:39:00,10.52,4.0,cart_added,email
119170,2915,2023-07-15 20:00:00,11.9,9.0,cart_added,paid_search
119171,3592,2023-02-16 14:15:00,16.87,14.0,purchased,email
119172,3561,2022-09-12 17:08:00,6.8,6.0,product_viewed,email
119173,1574,2024-09-13 12:53:00,3.68,6.0,product_viewed,social
119174,1565,2024-03-10 21:05:00,1.28,2.0,visited,paid_search
119175,1293,2024-06-20 17:28:00,3.15,1.0,visited,email
119176,5269,2022-03-10 02:28:00,18.27,11.0,checkout,email
119177,5802,2024-05-31 01:17:00,11.09,7.0,cart_added,organic
119178,1565,2022-01-13 17:36:00,7.21,8.0,cart_added,paid_search
119179,2102,2024-01-19 07:53:00,3.82,3.0,visited,referral
119180,1532,2024-01-16 18:44:00,6.03,5.0,product_viewed,referral
119181,5413,2022-07-27 11:05:00,5.51,5.0,cart_added,social
119182,5852,2024-09-05 15:07:00,10.38,4.0,cart_added,paid_search
119183,2281,2023-04-14 08:49:00,6.03,2.0,product_viewed,social
119184,2507,2023-10-17 10:30:00,4.68,6.0,product_viewed,social
119185,2738,2024-08-05 13:27:00,5.31,2.0,product_viewed,organic
119186,3470,2022-09-14 17:28:00,11.61,9.0,cart_added,paid_search
119187,4507,2022-08-31 08:21:00,5.11,3.0,product_viewed,referral
119188,3482,2022-09-06 10:23:00,14.74,7.0,cart_added,email
119189,5805,2024-03-06 09:01:00,4.25,3.0,visited,email
119190,1558,2022-10-07 20:44:00,6.38,2.0,product_viewed,organic
119191,4954,2023-11-26 17:42:00,8.38,3.0,product_viewed,organic
119192,2593,2022-02-20 13:50:00,14.75,7.0,cart_added,organic
119193,2811,2024-03-16 21:02:00,3.17,3.0,product_viewed,social
119194,4589,2023-01-20 18:17:00,2.48,3.0,product_viewed,organic
119195,5698,2024-01-30 21:12:00,3.72,2.0,visited,paid_search
119196,4616,2023-06-23 16:52:00,4.05,4.0,product_viewed,organic
119197,4847,2024-03-16 08:31:00,6.68,7.0,cart_added,referral
119198,4765,2023-09-12 17:21:00,15.96,14.0,checkout,paid_search
119199,2547,2024-03-31 09:41:00,11.27,6.0,cart_added,email
119200,4804,2023-03-04 11:55:00,5.85,2.0,product_viewed,referral
119201,4878,2024-12-31 14:12:00,1.38,3.0,visited,email
119202,3636,2024-07-06 08:47:00,7.06,2.0,product_viewed,social
119203,3658,2022-02-01 02:55:00,6.76,3.0,product_viewed,email
119204,4824,2022-07-28 11:06:00,2.65,1.0,visited,paid_search
119205,5079,2023-08-30 19:21:00,16.08,8.0,checkout,email
119206,2607,2023-11-03 01:52:00,0.6,1.0,visited,organic
119207,4981,2024-01-09 07:28:00,9.27,4.0,cart_added,email
119208,5053,2024-09-22 19:22:00,4.02,2.0,product_viewed,email
119209,2164,2022-01-11 11:41:00,13.93,5.0,cart_added,social
119210,4616,2023-04-18 21:42:00,15.11,10.0,cart_added,organic
119211,1909,2023-05-02 12:55:00,0.5,3.0,visited,organic
119212,1537,2023-05-29 19:08:00,4.11,6.0,product_viewed,email
119213,3881,2022-09-28 10:57:00,12.48,8.0,cart_added,paid_search
119214,5581,2024-08-31 05:11:00,6.0,7.0,cart_added,referral
119215,1246,2022-07-22 20:39:00,5.37,6.0,product_viewed,referral
119216,5133,2024-03-20 21:20:00,9.14,9.0,cart_added,social
119217,3506,2024-03-25 17:03:00,1.83,3.0,visited,organic
119218,5323,2022-11-06 18:45:00,,,,
119219,5250,2024-01-12 00:34:00,2.47,3.0,visited,referral
119220,5398,2023-10-22 18:15:00,5.87,5.0,product_viewed,organic
119221,4847,2022-09-16 14:52:00,6.14,5.0,product_viewed,referral
119222,5250,2022-04-23 13:35:00,3.31,1.0,visited,referral
119223,1864,2023-11-06 15:25:00,6.42,5.0,product_viewed,paid_search
119224,2507,2022-02-18 10:02:00,3.41,2.0,product_viewed,social
119225,2192,2022-12-22 17:58:00,5.21,6.0,product_viewed,social
119226,4703,2024-03-08 10:12:00,2.73,2.0,visited,paid_search
119227,1727,2022-04-20 15:37:00,14.84,7.0,checkout,organic
119228,1898,2022-01-15 08:03:00,6.33,6.0,product_viewed,email
