customer_id,signup_date,acquisition_channel,device_type,age_group,country,is_premium
4999,2022-01-23,paid_search,mobile,25-34,US,False
5000,2022-10-17,organic,tablet,45-54,FR,False
5001,2022-09-10,social,tablet,18-24,US,False
5002,2022-03-27,email,mobile,18-24,DE,False
5003,2022-01-11,email,desktop,35-44,DE,True
5004,2024-03-18,organic,mobile,35-44,DE,False
5005,2022-06-24,organic,desktop,45-54,FR,False
5006,2023-09-17,organic,mobile,55+,US,False
5007,2023-03-07,paid_search,mobile,25-34,UK,False
5008,2023-12-06,paid_search,desktop,35-44,UK,False
5009,2023-03-10,social,mobile,35-44,DE,False
5010,2024-04-25,organic,desktop,55+,DE,True
5011,2024-11-15,organic,mobile,45-54,FR,False
5012,2022-10-19,paid_search,mobile,55+,UK,False
5013,2022-11-26,social,mobile,25-34,US,True
5014,2023-01-12,organic,mobile,45-54,DE,False
5015,2023-03-29,social,mobile,25-34,DE,False
5016,2023-06-02,organic,mobile,25-34,DE,False
5017,2023-02-02,email,mobile,55+,DE,True
5018,2022-08-23,email,desktop,18-24,DE,False
5019,2023-01-07,organic,mobile,55+,US,False
5020,2022-04-22,organic,desktop,18-24,DE,True
5021,2024-08-02,paid_search,mobile,45-54,DE,False
5022,2022-05-30,organic,desktop,25-34,FR,False
5023,2023-08-19,social,mobile,25-34,UK,False
5024,2022-05-18,email,mobile,25-34,NL,False
5025,2023-05-29,social,mobile,35-44,US,False
5026,2022-07-21,email,mobile,25-34,UK,False
5027,2023-02-09,paid_search,desktop,35-44,DE,False
5028,2024-09-24,organic,mobile,18-24,UK,True
5029,2023-11-09,social,tablet,18-24,DE,False
5030,2024-01-02,paid_search,mobile,18-24,DE,False
5031,2022-09-20,social,mobile,25-34,NL,False
5032,2023-04-26,organic,desktop,45-54,UK,True
5033,2022-07-24,organic,mobile,55+,NL,True
5034,2023-08-07,referral,desktop,25-34,US,False
5035,2022-05-23,organic,mobile,35-44,US,True
5036,2023-02-01,referral,desktop,45-54,US,False
5037,2023-10-13,referral,mobile,25-34,UK,True
5038,2024-09-22,email,desktop,25-34,UK,True
5039,2024-07-11,social,desktop,35-44,NL,False
5040,2023-11-04,social,mobile,18-24,DE,False
5041,2023-09-19,email,mobile,18-24,UK,False
5042,2022-11-09,organic,mobile,25-34,US,False
5043,2024-01-17,paid_search,tablet,35-44,DE,False
5044,2023-10-10,social,mobile,18-24,US,False
5045,2024-05-27,paid_search,mobile,25-34,US,False
5046,2022-12-12,paid_search,mobile,25-34,DE,False
5047,2022-01-10,paid_search,mobile,18-24,DE,True
5048,2023-10-04,social,desktop,25-34,US,False
5049,2023-05-20,email,tablet,55+,US,False
5050,2023-03-30,organic,mobile,18-24,US,False
5051,2024-06-12,referral,desktop,35-44,DE,True
5052,2023-07-21,social,mobile,25-34,DE,False
5053,2024-01-07,email,mobile,35-44,NL,False
5054,2022-10-03,social,mobile,35-44,NL,True
5055,2023-11-11,email,desktop,25-34,US,True
5056,2024-09-09,organic,tablet,45-54,NL,False
5057,2024-08-05,email,desktop,35-44,UK,False
5058,2024-07-01,organic,mobile,45-54,DE,True
5059,2024-01-05,email,mobile,25-34,DE,False
5060,2023-09-18,referral,mobile,55+,NL,True
5061,2024-09-24,organic,tablet,45-54,UK,False
5062,2022-08-11,organic,desktop,55+,FR,False
5063,2022-12-26,,,,,
5064,2022-06-17,organic,mobile,35-44,US,False
5065,2023-07-29,email,mobile,45-54,DE,True
5066,2022-10-14,organic,mobile,55+,DE,False
5067,2023-02-07,,,,,
5068,2023-06-24,referral,mobile,25-34,DE,False
5069,2022-06-06,social,mobile,45-54,US,False
5070,2022-06-04,email,mobile,25-34,DE,False
5071,2022-02-08,paid_search,desktop,35-44,DE,False
5072,2024-11-04,social,desktop,25-34,US,True
5073,2022-03-05,social,mobile,25-34,US,False
5074,2024-04-09,social,mobile,55+,US,True
5075,99-99-9999,,,,,
5076,2022-03-17,social,desktop,35-44,UK,True
5077,2023-06-18,,,,,
5078,2024-08-24,,,,,
5079,2022-11-01,email,desktop,25-34,DE,False
5080,2024-01-20,organic,mobile,35-44,FR,True
5081,2024-03-14,social,mobile,25-34,US,False
5082,2023-04-03,organic,mobile,45-54,FR,True
5083,2023-08-19,social,mobile,55+,DE,True
5084,2022-10-02,social,desktop,25-34,FR,False
5085,2024-08-09,organic,mobile,25-34,NL,False
5086,2024-10-23,organic,mobile,35-44,UK,True
5087,2024-11-11,organic,mobile,45-54,DE,True
5088,2022-07-05,social,tablet,25-34,FR,False
5089,2024-03-23,email,mobile,18-24,FR,False
5090,2024-01-16,organic,desktop,35-44,FR,False
5091,2024-10-25,social,mobile,55+,DE,False
5092,2022-01-22,paid_search,mobile,25-34,FR,False
5093,2023-05-05,,,,,
5094,2022-12-06,referral,desktop,55+,DE,False
5095,2024-11-18,paid_search,mobile,35-44,UK,False
5096,2022-10-15,paid_search,desktop,45-54,DE,False
5097,2024-07-02,organic,mobile,35-44,UK,False
5098,2022-11-23,organic,mobile,55+,UK,False
5099,2023-01-02,organic,tablet,35-44,DE,False
5100,2022-10-27,organic,mobile,55+,UK,False
5101,2024-09-17,social,desktop,35-44,NL,False
5102,2024-01-05,paid_search,desktop,45-54,DE,False
5103,2022-03-24,paid_search,mobile,25-34,UK,True
5104,2023-03-25,organic,desktop,25-34,US,False
5105,2024-09-25,organic,mobile,45-54,US,False
5106,2023-04-20,social,mobile,25-34,DE,False
5107,2022-05-09,referral,mobile,35-44,US,False
5108,2023-06-26,organic,desktop,25-34,DE,False
5109,2024-01-27,email,mobile,45-54,NL,True
5110,2023-04-25,social,desktop,18-24,UK,False
5111,2022-03-29,social,tablet,45-54,US,False
5112,2023-02-28,paid_search,mobile,35-44,US,False
5113,2024-11-26,organic,mobile,25-34,US,False
5114,2024-01-10,organic,mobile,35-44,US,False
5115,2024-03-05,social,mobile,25-34,US,False
5116,2024-08-19,paid_search,mobile,25-34,US,False
5117,2024-07-20,referral,desktop,25-34,DE,False
5118,2022-04-06,paid_search,tablet,18-24,DE,False
5119,2022-03-23,organic,tablet,55+,UK,False
5120,2023-10-26,social,desktop,18-24,FR,False
5121,2022-07-31,organic,desktop,35-44,DE,False
5122,2024-12-03,,,,,
5123,2023-07-15,social,desktop,35-44,DE,False
5124,2023-06-24,referral,desktop,25-34,NL,False
5125,2022-12-23,email,mobile,35-44,FR,True
5126,2024-02-11,social,tablet,45-54,UK,False
5127,2024-02-15,social,mobile,35-44,NL,False
5128,2024-01-19,referral,desktop,18-24,US,True
5129,2022-06-09,organic,desktop,35-44,NL,False
5130,2024-11-24,organic,tablet,25-34,DE,False
5131,2023-05-31,organic,mobile,18-24,DE,False
5132,2024-02-10,organic,desktop,25-34,UK,False
5133,2023-04-02,social,mobile,25-34,US,True
5134,2024-11-23,social,mobile,35-44,UK,False
5135,2024-04-11,social,desktop,45-54,US,True
5136,2023-12-24,organic,desktop,25-34,UK,False
5137,2023-12-08,social,desktop,25-34,DE,False
5138,2024-09-24,paid_search,mobile,18-24,DE,False
5139,2024-09-14,social,mobile,35-44,NL,False
5140,2022-01-14,social,desktop,35-44,FR,False
5141,2024-10-24,paid_search,mobile,25-34,NL,False
5142,2022-10-12,organic,mobile,45-54,UK,False
5143,2024-06-19,organic,tablet,35-44,UK,False
5144,2022-12-06,email,mobile,35-44,UK,False
5145,2023-04-17,referral,desktop,35-44,DE,True
5146,2022-06-07,social,mobile,35-44,DE,False
5147,2024-11-19,organic,mobile,35-44,DE,False
5148,2023-07-30,paid_search,mobile,25-34,FR,True
5149,2023-03-10,social,mobile,18-24,DE,True
5150,2022-11-04,email,mobile,25-34,NL,True
5151,2023-01-18,organic,mobile,35-44,US,False
5152,2022-11-19,organic,mobile,45-54,UK,False
5153,2024-01-12,social,mobile,25-34,DE,True
5154,2022-08-31,,,,,
5155,2023-04-17,organic,mobile,45-54,NL,False
5156,2024-04-29,organic,mobile,45-54,DE,False
5157,2023-11-08,paid_search,tablet,55+,DE,False
5158,2022-08-21,email,desktop,35-44,DE,True
5159,2024-09-13,referral,desktop,45-54,DE,False
5160,2024-09-07,social,mobile,18-24,DE,False
5161,2024-09-08,paid_search,tablet,18-24,UK,False
5162,2023-03-08,organic,desktop,18-24,US,False
5163,2022-11-27,paid_search,desktop,45-54,UK,False
5164,2024-04-21,paid_search,mobile,18-24,DE,True
5165,2022-02-15,social,tablet,35-44,FR,False
5166,2023-05-15,paid_search,desktop,35-44,FR,True
5167,2022-03-30,organic,desktop,25-34,DE,False
5168,2022-09-19,organic,mobile,45-54,US,False
5169,2022-11-26,paid_search,mobile,25-34,DE,False
5170,2022-10-03,organic,mobile,25-34,FR,False
5171,2024-11-15,organic,mobile,45-54,UK,False
5172,2022-03-22,referral,desktop,18-24,NL,yes
5173,2022-10-28,paid_search,mobile,35-44,DE,False
5174,2022-04-25,paid_search,mobile,45-54,US,False
5175,2022-12-07,email,mobile,55+,DE,False
5176,2023-06-13,referral,mobile,45-54,US,False
5177,2023-01-04,social,mobile,25-34,US,False
5178,2024-11-24,email,desktop,35-44,DE,False
5179,2024-04-10,paid_search,desktop,18-24,UK,False
5180,2022-02-08,paid_search,mobile,25-34,US,False
5181,2023-08-04,paid_search,mobile,18-24,FR,False
5182,2022-06-25,social,mobile,25-34,DE,False
5183,2023-03-20,social,mobile,45-54,NL,False
5184,2024-07-08,,,,,
5185,2024-08-23,organic,desktop,35-44,NL,False
5186,2024-09-13,social,desktop,25-34,FR,False
5187,2022-12-16,organic,desktop,35-44,FR,True
5188,2023-03-26,social,mobile,55+,UK,False
5189,2024-04-21,social,tablet,25-34,DE,False
5190,2022-10-20,social,desktop,35-44,UK,False
5191,2023-01-08,email,tablet,25-34,UK,False
5192,2024-11-12,email,mobile,18-24,NL,False
5193,2023-06-26,paid_search,tablet,35-44,US,False
5194,2022-12-10,social,desktop,45-54,DE,True
5195,2023-12-03,social,desktop,18-24,UK,False
5196,2024-07-17,organic,mobile,18-24,NL,False
5197,2022-05-21,organic,desktop,25-34,DE,False
5198,2023-04-16,organic,tablet,45-54,US,False
5199,2024-02-14,paid_search,desktop,45-54,US,True
5200,2024-02-29,social,desktop,35-44,DE,False
5201,2022-09-28,email,tablet,35-44,DE,False
5202,2022-08-11,organic,mobile,55+,US,True
5203,2022-02-03,organic,desktop,45-54,FR,False
5204,2023-02-19,referral,mobile,45-54,DE,False
5205,2024-12-06,organic,tablet,45-54,US,False
5206,2024-10-29,paid_search,mobile,35-44,FR,False
5207,2024-05-09,social,mobile,35-44,NL,True
5208,2022-11-03,paid_search,desktop,45-54,NL,False
5209,2022-07-17,organic,desktop,55+,US,True
5210,2022-12-30,,,,,
5211,2024-09-01,organic,tablet,18-24,DE,False
5212,2022-03-21,social,tablet,55+,UK,False
5213,2024-12-24,paid_search,mobile,25-34,UK,False
5214,2024-10-27,organic,mobile,45-54,DE,False
5215,2022-08-29,social,mobile,25-34,US,False
5216,2022-07-10,email,mobile,18-24,DE,False
5217,2024-09-14,organic,mobile,18-24,FR,False
5218,2022-09-24,paid_search,tablet,25-34,US,True
5219,2022-01-03,social,desktop,25-34,UK,False
5220,2024-06-02,organic,mobile,35-44,DE,False
5221,2024-12-05,paid_search,mobile,45-54,DE,False
5222,2024-05-11,social,desktop,55+,NL,False
5223,2024-01-29,email,mobile,25-34,FR,False
5224,2022-03-30,email,mobile,35-44,NL,False
5225,2024-12-21,social,desktop,35-44,DE,False
5226,2024-05-28,social,tablet,35-44,DE,True
5227,2023-04-15,paid_search,mobile,35-44,US,False
5228,2024-09-14,social,desktop,18-24,US,False
5229,2024-02-20,paid_search,mobile,18-24,DE,False
5230,2023-12-19,organic,desktop,18-24,UK,True
5231,2022-07-20,social,mobile,18-24,US,True
5232,2024-05-21,social,mobile,45-54,DE,False
5233,2022-10-02,paid_search,tablet,25-34,US,True
5234,2023-06-06,referral,mobile,55+,UK,True
5235,2024-09-04,organic,desktop,55+,UK,False
5236,2023-04-22,paid_search,mobile,55+,US,False
5237,2022-06-21,organic,mobile,55+,US,False
5238,2023-08-04,email,mobile,25-34,DE,False
5239,2024-04-16,social,mobile,35-44,NL,False
5240,2023-06-12,paid_search,desktop,25-34,NL,False
5241,2023-01-23,social,mobile,45-54,UK,False
5242,2022-01-12,paid_search,desktop,55+,DE,False
5243,2022-01-15,email,desktop,45-54,US,False
5244,2024-12-06,paid_search,desktop,25-34,UK,False
5245,2022-08-30,paid_search,mobile,45-54,NL,False
5246,2024-11-30,referral,tablet,18-24,NL,False
5247,2022-01-15,organic,mobile,18-24,FR,False
5248,2024-02-08,organic,mobile,45-54,DE,False
5249,2023-02-25,social,mobile,25-34,NL,False
5250,2023-10-09,referral,mobile,55+,UK,False
5251,2024-04-17,paid_search,mobile,18-24,FR,False
5252,2024-01-12,organic,desktop,45-54,US,False
5253,2022-08-07,paid_search,mobile,35-44,US,False
5254,2022-11-13,paid_search,mobile,45-54,US,False
5255,2024-05-22,organic,desktop,45-54,DE,False
5256,2023-06-04,social,mobile,55+,US,False
5257,2023-06-20,,,,,
5258,2024-05-17,,,,,
5259,2024-01-19,paid_search,desktop,25-34,DE,False
5260,2023-07-19,paid_search,mobile,18-24,DE,True
5261,2024-03-24,organic,mobile,25-34,US,False
5262,2023-02-22,email,mobile,45-54,NL,False
5263,2024-04-26,paid_search,desktop,35-44,DE,False
5264,2024-09-15,paid_search,desktop,45-54,DE,False
5265,2023-01-02,social,desktop,45-54,NL,False
5266,2024-01-29,paid_search,mobile,25-34,FR,False
5267,2024-09-17,social,mobile,55+,DE,False
5268,2023-06-04,organic,mobile,18-24,FR,False
5269,2023-09-21,email,mobile,55+,UK,True
5270,2023-12-07,referral,mobile,25-34,FR,True
5271,99-99-9999,social,mobile,35-44,US,False
5272,2022-10-10,referral,mobile,25-34,NL,True
5273,2022-09-01,organic,desktop,25-34,DE,False
5274,2023-04-16,paid_search,mobile,25-34,DE,True
5275,2024-07-03,social,desktop,25-34,US,False
5276,2022-11-28,social,mobile,25-34,US,False
5277,2022-07-25,paid_search,mobile,25-34,NL,False
5278,2023-03-16,paid_search,mobile,35-44,UK,True
5279,2024-11-07,organic,mobile,45-54,DE,False
5280,2024-03-31,paid_search,mobile,35-44,US,False
5281,2023-11-25,organic,mobile,55+,US,True
5282,2022-04-17,social,tablet,35-44,NL,False
5283,2022-11-26,organic,desktop,35-44,UK,False
5284,2024-03-07,organic,mobile,35-44,UK,True
5285,2022-01-11,social,desktop,25-34,UK,False
5286,2022-07-06,social,desktop,35-44,FR,False
5287,2022-10-25,email,desktop,18-24,UK,False
5288,2024-08-23,social,desktop,45-54,DE,False
5289,2024-06-10,paid_search,mobile,45-54,FR,False
5290,2022-06-30,email,mobile,25-34,UK,False
5291,2022-05-12,paid_search,mobile,45-54,UK,False
5292,2023-06-23,organic,mobile,18-24,NL,True
5293,2023-03-31,social,mobile,25-34,FR,False
5294,2024-01-30,referral,desktop,18-24,FR,False
5295,2022-06-13,paid_search,tablet,45-54,NL,False
5296,2022-03-19,organic,tablet,45-54,DE,False
5297,2024-02-27,organic,desktop,45-54,US,False
5298,2024-03-31,organic,desktop,18-24,UK,False
5299,2024-12-03,paid_search,tablet,35-44,US,False
5300,2023-08-10,social,mobile,45-54,FR,False
5301,2022-04-28,organic,mobile,25-34,FR,False
5302,2022-12-25,referral,mobile,35-44,UK,yes
5303,2024-10-09,email,desktop,18-24,NL,False
5304,2024-06-18,social,mobile,25-34,DE,True
5305,2022-01-22,email,desktop,35-44,UK,False
5306,2023-02-18,organic,mobile,35-44,UK,False
5307,2024-11-27,paid_search,mobile,18-24,US,True
5308,2023-08-09,social,desktop,25-34,DE,False
5309,2023-02-03,email,mobile,25-34,FR,False
5310,2022-03-10,email,mobile,25-34,UK,False
5311,2024-11-11,organic,mobile,25-34,FR,False
5312,2024-11-22,referral,mobile,25-34,US,False
5313,2023-04-20,organic,desktop,35-44,DE,False
5314,2022-12-14,email,mobile,25-34,US,False
5315,2022-03-15,referral,desktop,45-54,US,False
5316,2024-01-07,,,,,
5317,2023-05-05,social,desktop,18-24,DE,False
5318,2022-01-01,organic,mobile,18-24,NL,True
5319,2022-11-19,paid_search,desktop,45-54,NL,True
5320,2022-06-27,paid_search,desktop,18-24,NL,False
5321,2023-07-20,social,mobile,18-24,US,False
5322,2024-03-29,referral,desktop,18-24,NL,False
5323,2023-12-25,social,desktop,35-44,US,True
5324,2024-03-20,paid_search,mobile,35-44,DE,False
5325,2024-04-10,email,mobile,55+,DE,False
5326,2023-02-15,referral,tablet,55+,NL,False
5327,2024-11-26,organic,desktop,25-34,DE,False
5328,2022-02-01,referral,mobile,25-34,US,True
5329,2022-05-21,,,,,
5330,2022-07-04,email,desktop,25-34,DE,False
5331,2023-08-06,organic,desktop,18-24,DE,False
5332,2023-12-14,organic,desktop,18-24,FR,True
5333,2023-12-13,paid_search,mobile,18-24,UK,False
5334,2023-07-21,social,desktop,25-34,NL,False
5335,2023-04-09,paid_search,mobile,25-34,UK,False
5336,2023-02-03,organic,mobile,55+,NL,False
5337,2024-07-20,social,desktop,35-44,US,False
5338,2024-04-07,referral,tablet,55+,UK,False
5339,2022-01-10,paid_search,mobile,25-34,UK,False
5340,2023-06-19,organic,mobile,35-44,US,False
5341,2022-12-25,paid_search,desktop,25-34,FR,False
5342,2024-04-13,organic,mobile,25-34,UK,False
5343,2024-11-02,email,desktop,18-24,FR,False
5344,2022-08-07,email,desktop,55+,FR,False
5345,2022-05-29,social,mobile,55+,DE,False
5346,2024-10-27,paid_search,tablet,18-24,UK,False
5347,2023-08-26,email,desktop,25-34,DE,False
5348,2023-11-28,social,desktop,25-34,UK,True
5349,2022-08-28,email,desktop,25-34,UK,False
5350,2024-11-17,social,desktop,25-34,NL,False
5351,2023-06-12,email,mobile,18-24,DE,True
5352,2023-05-28,social,mobile,35-44,DE,True
5353,2024-06-25,paid_search,desktop,25-34,DE,False
5354,2024-02-12,referral,mobile,25-34,US,True
5355,2024-09-17,paid_search,mobile,18-24,FR,True
5356,2023-05-14,social,desktop,25-34,FR,False
5357,2023-11-27,organic,desktop,55+,UK,False
5358,2024-07-28,social,mobile,25-34,FR,False
5359,2024-08-01,social,desktop,45-54,US,False
5360,2022-02-26,organic,desktop,45-54,DE,False
5361,2024-09-14,organic,mobile,55+,DE,False
5362,2022-08-27,social,desktop,45-54,FR,False
5363,2023-06-13,email,mobile,35-44,UK,False
5364,2022-05-19,paid_search,mobile,45-54,UK,False
5365,2024-02-23,organic,mobile,18-24,US,False
5366,2023-03-28,social,mobile,35-44,US,True
5367,2023-04-16,organic,mobile,55+,NL,True
5368,2023-10-09,paid_search,desktop,45-54,DE,False
5369,2024-04-24,organic,desktop,55+,FR,True
5370,2023-12-25,organic,desktop,45-54,US,False
5371,2024-11-23,organic,desktop,45-54,DE,False
5372,2022-01-20,paid_search,mobile,45-54,UK,False
5373,2023-06-24,organic,mobile,45-54,US,True
5374,2023-05-24,paid_search,desktop,35-44,UK,False
5375,2023-08-12,paid_search,mobile,55+,UK,False
5376,2022-07-10,paid_search,mobile,45-54,US,False
5377,2024-03-28,paid_search,desktop,45-54,FR,False
5378,2023-12-02,email,mobile,35-44,UK,False
5379,2022-06-05,organic,desktop,25-34,DE,True
5380,2023-01-01,paid_search,mobile,18-24,UK,False
5381,2024-09-02,organic,mobile,55+,UK,False
5382,2023-10-05,,,,,
5383,2023-12-26,social,desktop,25-34,NL,False
5384,2023-03-24,social,mobile,18-24,US,False
5385,2023-07-06,email,mobile,45-54,FR,False
5386,2023-01-10,social,desktop,45-54,FR,False
5387,2023-01-25,referral,tablet,45-54,US,False
5388,2024-10-18,organic,mobile,35-44,US,False
5389,2023-02-13,organic,mobile,25-34,US,False
5390,2023-04-26,organic,mobile,25-34,US,False
5391,2023-05-11,organic,tablet,18-24,FR,False
5392,2023-06-28,paid_search,tablet,45-54,FR,False
5393,2023-02-28,social,mobile,18-24,DE,yes
5394,2023-04-15,organic,desktop,35-44,UK,True
5395,2023-02-20,referral,mobile,35-44,NL,False
5396,2023-05-27,,,,,
5397,2023-12-31,organic,mobile,55+,FR,True
5398,2022-11-16,organic,mobile,18-24,FR,False
5399,2022-08-07,organic,mobile,45-54,US,True
5400,2022-09-03,organic,mobile,18-24,US,False
5401,2022-06-10,organic,desktop,18-24,UK,False
5402,2024-10-05,paid_search,mobile,25-34,US,True
5403,2022-01-14,organic,desktop,18-24,UK,False
5404,2022-03-28,paid_search,mobile,45-54,UK,False
5405,2024-09-14,referral,mobile,35-44,FR,False
5406,2024-01-31,social,mobile,18-24,DE,False
5407,2023-10-08,referral,mobile,18-24,DE,False
5408,2024-10-05,organic,mobile,35-44,DE,False
5409,2023-07-17,paid_search,mobile,45-54,US,False
5410,2024-10-02,social,mobile,25-34,US,False
5411,2023-01-10,organic,mobile,35-44,UK,False
5412,2024-11-12,organic,desktop,45-54,DE,False
5413,2023-07-28,social,desktop,35-44,US,False
5414,99-99-9999,social,mobile,25-34,US,False
5415,2023-03-31,paid_search,mobile,35-44,US,False
5416,2022-09-20,paid_search,mobile,35-44,US,False
5417,2022-04-21,paid_search,desktop,45-54,DE,False
5418,2024-12-12,organic,mobile,35-44,NL,False
5419,2024-05-16,paid_search,mobile,55+,DE,False
5420,2024-09-06,organic,mobile,25-34,UK,False
5421,2022-03-08,organic,tablet,55+,NL,False
5422,2024-10-26,referral,mobile,35-44,US,False
5423,2023-12-13,social,desktop,35-44,FR,False
5424,2024-03-17,social,mobile,18-24,DE,False
5425,2022-12-24,paid_search,tablet,25-34,US,False
5426,2024-07-25,paid_search,desktop,45-54,US,False
5427,2022-09-04,organic,mobile,45-54,DE,True
5428,2024-11-27,organic,desktop,18-24,US,False
5429,2024-07-31,organic,mobile,35-44,US,False
5430,2023-10-09,email,desktop,18-24,UK,False
5431,2022-01-18,social,desktop,55+,NL,False
5432,2022-01-25,paid_search,mobile,55+,DE,False
5433,2023-03-08,paid_search,desktop,18-24,US,True
5434,2024-02-17,referral,mobile,45-54,US,False
5435,2022-07-26,organic,mobile,55+,US,False
5436,2023-10-29,organic,mobile,25-34,FR,True
5437,2024-01-11,paid_search,desktop,45-54,US,False
5438,2023-06-16,email,mobile,25-34,DE,False
5439,2023-01-19,referral,mobile,35-44,UK,True
5440,2023-06-23,,,,,
5441,2023-05-01,email,mobile,25-34,US,False
5442,2023-07-06,email,mobile,25-34,UK,True
5443,2024-08-23,organic,mobile,18-24,DE,True
5444,2023-12-04,paid_search,mobile,45-54,DE,True
5445,2024-01-20,paid_search,mobile,25-34,DE,True
5446,2023-01-12,,,,,
5447,2024-10-18,organic,tablet,55+,NL,False
5448,2024-05-18,email,desktop,35-44,US,True
5449,2023-03-08,paid_search,mobile,35-44,DE,True
5450,2024-05-08,social,mobile,55+,DE,False
5451,2024-02-02,paid_search,mobile,55+,US,False
5452,2024-01-18,social,desktop,25-34,UK,False
5453,2024-03-31,email,mobile,35-44,US,True
5454,2023-07-27,email,mobile,55+,US,False
5455,2024-07-12,email,desktop,25-34,UK,False
5456,2023-01-04,organic,mobile,25-34,DE,True
5457,2022-09-26,social,mobile,25-34,DE,False
5458,2023-04-14,organic,desktop,18-24,DE,False
5459,2022-07-24,paid_search,desktop,45-54,DE,True
5460,2023-07-07,paid_search,mobile,45-54,DE,False
5461,2023-04-28,paid_search,desktop,55+,US,False
5462,2024-06-04,paid_search,mobile,45-54,FR,False
5463,2024-02-20,referral,desktop,25-34,UK,False
5464,2023-02-06,organic,mobile,18-24,UK,False
5465,2022-10-26,social,desktop,55+,FR,False
5466,2022-11-03,paid_search,tablet,25-34,DE,False
5467,2024-08-26,organic,tablet,25-34,FR,False
5468,2022-01-20,organic,tablet,55+,US,True
5469,2022-12-28,referral,mobile,35-44,US,False
5470,2024-05-13,email,mobile,25-34,US,False
5471,2024-10-20,referral,mobile,55+,DE,False
5472,2022-10-03,referral,desktop,55+,NL,False
5473,2024-11-24,organic,desktop,18-24,DE,False
5474,2024-12-29,paid_search,mobile,45-54,US,True
5475,2023-10-09,social,tablet,25-34,US,False
5476,2024-09-23,paid_search,desktop,35-44,DE,False
5477,2023-09-07,paid_search,tablet,55+,DE,False
5478,2023-05-29,paid_search,desktop,55+,DE,False
5479,2022-04-08,social,mobile,25-34,DE,False
5480,2024-03-26,social,mobile,25-34,FR,False
5481,2022-07-22,organic,mobile,18-24,US,False
5482,2022-12-01,paid_search,mobile,35-44,DE,False
5483,2022-05-03,social,desktop,18-24,UK,False
5484,2023-03-18,social,desktop,25-34,NL,False
5485,2023-06-05,organic,desktop,18-24,DE,False
5486,2024-09-02,social,desktop,25-34,DE,False
5487,2022-07-17,organic,mobile,18-24,NL,False
5488,2024-07-10,,,,,
5489,2023-11-17,email,mobile,25-34,US,False
5490,2023-06-17,social,mobile,25-34,DE,False
5491,2024-01-10,organic,mobile,45-54,NL,False
5492,2024-01-08,social,mobile,45-54,NL,True
5493,2023-06-12,social,mobile,25-34,FR,True
5494,2023-12-06,email,mobile,18-24,US,True
5495,2022-02-10,social,desktop,45-54,US,True
5496,2024-04-23,social,mobile,25-34,DE,False
5497,2022-09-06,paid_search,mobile,45-54,FR,False
5498,2023-12-21,organic,mobile,25-34,NL,False
5499,2023-02-12,organic,tablet,25-34,US,False
5500,2022-12-24,paid_search,mobile,35-44,UK,False
5501,2023-08-06,social,mobile,45-54,DE,False
5502,2023-12-29,paid_search,desktop,55+,US,False
5503,2023-10-28,organic,desktop,18-24,UK,False
5504,2024-11-11,organic,tablet,35-44,US,False
5505,2024-09-25,paid_search,mobile,18-24,US,False
5506,2024-07-04,organic,mobile,35-44,DE,True
5507,2022-06-10,social,mobile,55+,FR,True
5508,2024-02-20,organic,desktop,25-34,FR,False
5509,2023-08-10,social,mobile,55+,NL,False
5510,2024-08-07,referral,mobile,35-44,UK,False
5511,2022-10-24,organic,mobile,55+,US,False
5512,2022-12-10,paid_search,mobile,45-54,DE,False
5513,2023-11-22,organic,mobile,18-24,NL,False
5514,2024-05-13,social,desktop,25-34,UK,False
5515,2024-04-08,social,desktop,25-34,UK,False
5516,2022-05-27,paid_search,mobile,25-34,UK,False
5517,2022-06-12,paid_search,mobile,35-44,FR,False
5518,2022-11-28,email,desktop,35-44,DE,False
5519,2023-12-05,organic,mobile,55+,DE,False
5520,2023-04-13,organic,mobile,25-34,UK,False
5521,2023-10-05,,,,,
5522,2023-10-11,social,desktop,55+,UK,False
5523,2023-08-20,email,tablet,45-54,US,False
5524,2023-07-02,social,desktop,25-34,US,False
5525,2024-03-20,,,,,
5526,2023-07-10,paid_search,mobile,25-34,UK,False
5527,2024-06-30,social,desktop,25-34,UK,False
5528,2024-01-14,referral,mobile,25-34,DE,True
5529,2024-12-02,social,tablet,45-54,NL,True
5530,2024-07-11,organic,tablet,35-44,UK,False
5531,2024-04-27,organic,mobile,35-44,FR,False
5532,2022-12-09,organic,tablet,55+,DE,False
5533,2023-01-12,organic,mobile,18-24,US,False
5534,2022-02-17,paid_search,desktop,35-44,FR,False
5535,2022-09-14,social,mobile,45-54,DE,True
5536,2023-04-26,social,mobile,25-34,US,False
5537,2023-05-31,paid_search,desktop,35-44,US,False
5538,2022-06-13,social,desktop,25-34,FR,False
5539,2023-03-08,organic,mobile,45-54,DE,True
5540,2022-12-08,organic,desktop,25-34,DE,False
5541,2024-03-24,organic,mobile,25-34,NL,False
5542,2022-07-30,paid_search,mobile,35-44,UK,False
5543,2022-07-15,organic,mobile,25-34,DE,True
5544,2022-05-11,organic,mobile,25-34,DE,False
5545,2024-08-27,paid_search,mobile,25-34,NL,yes
5546,2022-04-21,email,mobile,25-34,DE,False
5547,2022-02-23,organic,mobile,35-44,UK,False
5548,2024-03-24,social,mobile,35-44,US,False
5549,2024-12-09,social,mobile,35-44,FR,False
5550,2022-06-20,email,tablet,35-44,FR,True
